image_id,image_filename,meal_name,ingredients_list,ingredient_names,num_ingredients,total_calories,total_carbs,total_protein,total_fat
fsb_00453,fsb_00453.jpg,Chicken with Rice and Salad,"""[{'name': 'chicken leg', 'calories': 244.7, 'carbs': 0.0, 'protein': 32.0, 'fat': 12.0, 'quantity': 1, 'unit': 'thigh with skin'}, {'name': 'rice', 'calories': 102.7, 'carbs': 22.3, 'protein': 2.1, 'fat': 0.2, 'quantity': 0.5, 'unit': 'cup'}, {'name': 'lettuce', 'calories': 4.8, 'carbs': 0.9, 'protein': 0.3, 'fat': 0.1, 'quantity': 0.6, 'unit': 'cups shredded'}, {'name': 'tomato', 'calories': 6.5, 'carbs': 1.4, 'protein': 0.3, 'fat': 0.1, 'quantity': 0.2, 'unit': 'cup, chopped or sliced'}, {'name': 'cucumber', 'calories': 3.9, 'carbs': 0.9, 'protein': 0.2, 'fat': 0.0, 'quantity': 0.25, 'unit': 'cup slices'}, {'name': 'olive oil', 'calories': 39.8, 'carbs': 0.0, 'protein': 0.0, 'fat': 4.5, 'quantity': 1, 'unit': 'tsp'}]""","""[\""chicken leg\"", \""rice\"", \""lettuce\"", \""tomato\"", \""cucumber\"", \""olive oil\""]""",6,402.4,25.5,34.9,16.9
fsb_00454,fsb_00454.jpg,Chicken with Rice and Vegetables,"""[{'name': 'chicken breast', 'calories': 115.5, 'carbs': 0.0, 'protein': 21.7, 'fat': 2.5, 'quantity': 0.5, 'unit': 'cup, chopped or diced'}, {'name': 'tomato', 'calories': 11.1, 'carbs': 2.4, 'protein': 0.5, 'fat': 0.1, 'quantity': 0.5, 'unit': 'medium whole (2-3/5\"" dia)'}, {'name': 'white rice', 'calories': 143.8, 'carbs': 31.2, 'protein': 3.0, 'fat': 0.3, 'quantity': 0.7, 'unit': 'cup'}, {'name': 'mushrooms', 'calories': 4.4, 'carbs': 0.8, 'protein': 0.3, 'fat': 0.1, 'quantity': 0.1, 'unit': 'cup'}, {'name': 'olive oil', 'calories': 119.3, 'carbs': 0.0, 'protein': 0.0, 'fat': 13.5, 'quantity': 1, 'unit': 'tbsp'}]""","""[\""chicken breast\"", \""tomato\"", \""white rice\"", \""mushrooms\"", \""olive oil\""]""",5,394.1,34.4,25.5,16.5
fsb_00455,fsb_00455.jpg,Chicken with Salad,"""[{'name': 'chicken breast', 'calories': 161.7, 'carbs': 0.0, 'protein': 30.4, 'fat': 3.5, 'quantity': 1, 'unit': 'fillet'}, {'name': 'tomato sauce', 'calories': 20.6, 'carbs': 4.6, 'protein': 1.0, 'fat': 0.3, 'quantity': 0.35, 'unit': 'cup'}, {'name': 'cheddar cheese', 'calories': 113.1, 'carbs': 0.9, 'protein': 6.4, 'fat': 9.3, 'quantity': 1, 'unit': 'slice (1 oz)'}, {'name': 'lettuce', 'calories': 4.8, 'carbs': 0.9, 'protein': 0.3, 'fat': 0.1, 'quantity': 1, 'unit': 'wt. oz'}, {'name': 'carrot', 'calories': 11.3, 'carbs': 2.6, 'protein': 0.2, 'fat': 0.1, 'quantity': 0.7, 'unit': 'carrot'}, {'name': 'cabbage', 'calories': 10.3, 'carbs': 2.5, 'protein': 0.6, 'fat': 0.0, 'quantity': 0.3, 'unit': 'cup, shredded'}, {'name': 'ranch dressing', 'calories': 129.0, 'carbs': 1.8, 'protein': 0.4, 'fat': 13.4, 'quantity': 2, 'unit': 'tablespoons'}]""","""[\""chicken breast\"", \""tomato sauce\"", \""cheddar cheese\"", \""lettuce\"", \""carrot\"", \""cabbage\"", \""ranch dressing\""]""",7,450.8,13.3,39.3,26.7
fsb_00456,fsb_00456.jpg,Chicken with Steamed Vegetables,"""[{'name': 'chicken', 'calories': 440.0, 'carbs': 0.1, 'protein': 47.9, 'fat': 26.1, 'quantity': 200, 'unit': 'g'}, {'name': 'broccoli', 'calories': 14.7, 'carbs': 3.0, 'protein': 1.0, 'fat': 0.2, 'quantity': 0.3, 'unit': 'stalk, small (5\"" long)'}, {'name': 'carrots', 'calories': 27.2, 'carbs': 6.4, 'protein': 0.6, 'fat': 0.1, 'quantity': 0.5, 'unit': 'cup'}, {'name': 'zucchini', 'calories': 9.8, 'carbs': 1.7, 'protein': 0.7, 'fat': 0.2, 'quantity': 0.5, 'unit': 'small'}, {'name': 'lemon', 'calories': 2.0, 'carbs': 0.7, 'protein': 0.1, 'fat': 0.0, 'quantity': 1, 'unit': 'wedge or slice (1/8 of one 2-1/8\"" dia lemon)'}, {'name': 'sauce', 'calories': 57.8, 'carbs': 8.6, 'protein': 1.6, 'fat': 1.9, 'quantity': 7, 'unit': 'tbsp'}]""","""[\""chicken\"", \""broccoli\"", \""carrots\"", \""zucchini\"", \""lemon\"", \""sauce\""]""",6,551.5,20.5,51.9,28.5
fsb_00457,fsb_00457.jpg,Chicken with Tomato and Pesto Sauce,"""[{'name': 'chicken breast', 'calories': 165.0, 'carbs': 0.0, 'protein': 31.0, 'fat': 3.6, 'quantity': 100, 'unit': 'g'}, {'name': 'tomato sauce', 'calories': 20.6, 'carbs': 4.6, 'protein': 1.0, 'fat': 0.3, 'quantity': 0.35, 'unit': 'cup'}, {'name': 'pesto sauce', 'calories': 79.0, 'carbs': 1.9, 'protein': 1.9, 'fat': 7.1, 'quantity': 0.075, 'unit': 'cup'}, {'name': 'almonds', 'calories': 101.7, 'carbs': 3.6, 'protein': 3.6, 'fat': 8.9, 'quantity': 0.6, 'unit': 'wt. oz'}]""","""[\""chicken breast\"", \""tomato sauce\"", \""pesto sauce\"", \""almonds\""]""",4,366.3,10.1,37.5,19.9
fsb_00458,fsb_00458.jpg,Chicken And Vegetable Stir-Fry,"""[{'name': 'boneless skinless chicken breast', 'calories': 198.0, 'carbs': 0.0, 'protein': 37.2, 'fat': 4.3, 'quantity': 1, 'unit': 'breast'}, {'name': 'green beans', 'calories': 21.9, 'carbs': 4.9, 'protein': 1.2, 'fat': 0.2, 'quantity': 0.5, 'unit': 'cup'}, {'name': 'corn on the cob', 'calories': 71.5, 'carbs': 15.6, 'protein': 2.5, 'fat': 1.1, 'quantity': 0.5, 'unit': 'cup'}, {'name': 'mixed vegetables', 'calories': 31.7, 'carbs': 6.8, 'protein': 1.7, 'fat': 0.3, 'quantity': 0.7, 'unit': 'cup'}]""","""[\""boneless skinless chicken breast\"", \""green beans\"", \""corn on the cob\"", \""mixed vegetables\""]""",4,323.1,27.3,42.6,5.9
fsb_00459,fsb_00459.jpg,Chicken Vegetable Salad,"""[{'name': 'chicken breast', 'calories': 161.7, 'carbs': 0.0, 'protein': 30.4, 'fat': 3.5, 'quantity': 1, 'unit': 'fillet'}, {'name': 'mixed vegetables', 'calories': 45.3, 'carbs': 9.7, 'protein': 2.4, 'fat': 0.5, 'quantity': 1, 'unit': 'cup'}, {'name': 'salad', 'calories': 60.0, 'carbs': 12.6, 'protein': 3.7, 'fat': 0.6, 'quantity': 3, 'unit': 'serving'}, {'name': 'tap water', 'calories': 0.0, 'carbs': 0.0, 'protein': 0.0, 'fat': 0.0, 'quantity': 1, 'unit': 'serving 8 fl oz'}]""","""[\""chicken breast\"", \""mixed vegetables\"", \""salad\"", \""tap water\""]""",4,267.0,22.3,36.5,4.6
fsb_00460,fsb_00460.jpg,Chicken Wrap with Fries,"""[{'name': 'chicken', 'calories': 176.0, 'carbs': 0.0, 'protein': 19.2, 'fat': 10.5, 'quantity': 80, 'unit': 'g'}, {'name': 'tortilla', 'calories': 143.3, 'carbs': 24.5, 'protein': 3.8, 'fat': 3.1, 'quantity': 0.9, 'unit': 'tortilla (approx 7-8\"" dia)'}, {'name': 'cheese', 'calories': 121.2, 'carbs': 0.9, 'protein': 6.9, 'fat': 10.0, 'quantity': 30, 'unit': 'g'}, {'name': 'french fries', 'calories': 312.0, 'carbs': 41.4, 'protein': 3.4, 'fat': 14.7, 'quantity': 100, 'unit': 'g'}]""","""[\""chicken\"", \""tortilla\"", \""cheese\"", \""french fries\""]""",4,752.5,66.8,33.3,38.3
fsb_00461,fsb_00461.jpg,Chicken Wrap,"""[{'name': 'chicken breast', 'calories': 115.5, 'carbs': 0.0, 'protein': 21.7, 'fat': 2.5, 'quantity': 0.5, 'unit': 'cup'}, {'name': 'lettuce', 'calories': 4.8, 'carbs': 0.9, 'protein': 0.3, 'fat': 0.1, 'quantity': 0.6, 'unit': 'cups shredded'}, {'name': 'tomato', 'calories': 6.5, 'carbs': 1.4, 'protein': 0.3, 'fat': 0.1, 'quantity': 0.2, 'unit': 'cup, chopped or sliced'}, {'name': 'bell pepper', 'calories': 11.2, 'carbs': 2.7, 'protein': 0.4, 'fat': 0.1, 'quantity': 0.3, 'unit': 'cup, strips'}, {'name': 'mushrooms', 'calories': 4.4, 'carbs': 0.8, 'protein': 0.3, 'fat': 0.1, 'quantity': 0.1, 'unit': 'cup'}, {'name': 'tortilla', 'calories': 143.3, 'carbs': 24.5, 'protein': 3.8, 'fat': 3.1, 'quantity': 0.9, 'unit': 'tortilla (approx 7-8\"" dia)'}]""","""[\""chicken breast\"", \""lettuce\"", \""tomato\"", \""bell pepper\"", \""mushrooms\"", \""tortilla\""]""",6,285.7,30.3,26.8,6.0
fsb_00462,fsb_00462.jpg,Chicken Wrap,"""[{'name': 'chicken', 'calories': 130.9, 'carbs': 0.0, 'protein': 14.3, 'fat': 7.8, 'quantity': 2.0999999999999996, 'unit': 'oz'}, {'name': 'tortilla', 'calories': 210.6, 'carbs': 36.0, 'protein': 5.6, 'fat': 4.6, 'quantity': 0.9, 'unit': 'tortilla (approx 10\"" dia)'}, {'name': 'vegetables', 'calories': 11.8, 'carbs': 2.4, 'protein': 0.5, 'fat': 0.0, 'quantity': 0.1, 'unit': 'cup'}, {'name': 'sauce', 'calories': 49.5, 'carbs': 7.4, 'protein': 1.4, 'fat': 1.6, 'quantity': 6, 'unit': 'tbsp'}]""","""[\""chicken\"", \""tortilla\"", \""vegetables\"", \""sauce\""]""",4,402.8,45.8,21.8,14.0
fsb_00463,fsb_00463.jpg,Grilled Chicken Spinach Wrap,"""[{'name': 'spinach wrap', 'calories': 234.0, 'carbs': 40.0, 'protein': 6.3, 'fat': 5.1, 'quantity': 1, 'unit': 'tortilla (approx 10\"" dia)'}, {'name': 'grilled chicken', 'calories': 125.8, 'carbs': 0.0, 'protein': 25.1, 'fat': 2.9, 'quantity': 3, 'unit': 'oz'}, {'name': 'mixed greens', 'calories': 6.0, 'carbs': 1.3, 'protein': 0.4, 'fat': 0.1, 'quantity': 0.8999999999999999, 'unit': 'cups'}, {'name': 'carrots', 'calories': 10.9, 'carbs': 2.6, 'protein': 0.2, 'fat': 0.1, 'quantity': 0.2, 'unit': 'cup'}, {'name': 'hummus', 'calories': 99.6, 'carbs': 8.6, 'protein': 4.7, 'fat': 5.8, 'quantity': 0.25, 'unit': 'cup'}]""","""[\""spinach wrap\"", \""grilled chicken\"", \""mixed greens\"", \""carrots\"", \""hummus\""]""",5,476.3,52.5,36.7,14.0
fsb_00464,fsb_00464.jpg,Chicken Wrap,"""[{'name': 'tortilla', 'calories': 143.3, 'carbs': 24.5, 'protein': 3.8, 'fat': 3.1, 'quantity': 0.9, 'unit': 'tortilla (approx 7-8\"" dia)'}, {'name': 'chicken breast', 'calories': 69.3, 'carbs': 0.0, 'protein': 13.0, 'fat': 1.5, 'quantity': 0.3, 'unit': 'cup'}, {'name': 'lettuce', 'calories': 1.6, 'carbs': 0.3, 'protein': 0.1, 'fat': 0.0, 'quantity': 0.2, 'unit': 'cups shredded'}, {'name': 'red bell pepper', 'calories': 10.4, 'carbs': 2.5, 'protein': 0.3, 'fat': 0.1, 'quantity': 0.2, 'unit': 'cup'}, {'name': 'avocado', 'calories': 48.0, 'carbs': 2.6, 'protein': 0.6, 'fat': 4.4, 'quantity': 0.2, 'unit': 'cup, cubes'}, {'name': 'mayonnaise', 'calories': 93.8, 'carbs': 0.1, 'protein': 0.1, 'fat': 10.3, 'quantity': 1, 'unit': 'tbsp'}]""","""[\""tortilla\"", \""chicken breast\"", \""lettuce\"", \""red bell pepper\"", \""avocado\"", \""mayonnaise\""]""",6,366.4,30.0,17.9,19.4
fsb_00465,fsb_00465.jpg,Chicken Wrap,"""[{'name': 'tortilla', 'calories': 143.3, 'carbs': 24.5, 'protein': 3.8, 'fat': 3.1, 'quantity': 0.9, 'unit': 'tortilla (approx 7-8\"" dia)'}, {'name': 'chicken breast', 'calories': 115.5, 'carbs': 0.0, 'protein': 21.7, 'fat': 2.5, 'quantity': 0.5, 'unit': 'cup'}, {'name': 'lettuce', 'calories': 1.6, 'carbs': 0.3, 'protein': 0.1, 'fat': 0.0, 'quantity': 0.2, 'unit': 'cups shredded'}, {'name': 'tomato', 'calories': 6.5, 'carbs': 1.4, 'protein': 0.3, 'fat': 0.1, 'quantity': 0.2, 'unit': 'cup, chopped or sliced'}, {'name': 'mayonnaise', 'calories': 93.8, 'carbs': 0.1, 'protein': 0.1, 'fat': 10.3, 'quantity': 1, 'unit': 'tbsp'}]""","""[\""tortilla\"", \""chicken breast\"", \""lettuce\"", \""tomato\"", \""mayonnaise\""]""",5,360.7,26.3,26.0,16.0
fsb_00466,fsb_00466.jpg,"Chicken, Scrambled Eggs, and Guacamole","""[{'name': 'grilled chicken', 'calories': 148.0, 'carbs': 0.0, 'protein': 29.5, 'fat': 3.4, 'quantity': 100, 'unit': 'g'}, {'name': 'scrambled eggs', 'calories': 137.1, 'carbs': 1.5, 'protein': 9.2, 'fat': 10.1, 'quantity': 2, 'unit': 'small'}, {'name': 'guacamole', 'calories': 105.5, 'carbs': 5.9, 'protein': 1.3, 'fat': 9.5, 'quantity': 0.3, 'unit': 'cup'}]""","""[\""grilled chicken\"", \""scrambled eggs\"", \""guacamole\""]""",3,390.6,7.4,40.0,23.0
fsb_00467,fsb_00467.jpg,Baba Ganoush With Chickpeas,"""[{'name': 'chickpeas', 'calories': 134.5, 'carbs': 22.5, 'protein': 7.3, 'fat': 2.1, 'quantity': 0.5, 'unit': 'cup'}, {'name': 'eggplant', 'calories': 20.8, 'carbs': 5.2, 'protein': 0.5, 'fat': 0.1, 'quantity': 0.6, 'unit': 'cup (1\"" cubes)'}, {'name': 'yogurt', 'calories': 35.7, 'carbs': 4.0, 'protein': 3.0, 'fat': 0.9, 'quantity': 2, 'unit': 'wt. oz'}, {'name': 'pickled onions', 'calories': 9.8, 'carbs': 2.3, 'protein': 0.3, 'fat': 0.0, 'quantity': 0.9, 'unit': 'wt. oz'}, {'name': 'parsley', 'calories': 1.0, 'carbs': 0.2, 'protein': 0.1, 'fat': 0.0, 'quantity': 0.7, 'unit': 'tbsp'}, {'name': 'olive oil', 'calories': 39.8, 'carbs': 0.0, 'protein': 0.0, 'fat': 4.5, 'quantity': 1, 'unit': 'tsp'}, {'name': 'tomatoes', 'calories': 16.2, 'carbs': 3.5, 'protein': 0.8, 'fat': 0.2, 'quantity': 0.5, 'unit': 'cup, chopped or sliced'}]""","""[\""chickpeas\"", \""eggplant\"", \""yogurt\"", \""pickled onions\"", \""parsley\"", \""olive oil\"", \""tomatoes\""]""",7,257.8,37.7,12.0,7.8
fsb_00468,fsb_00468.jpg,Chickpea and Tuna Salad,"""[{'name': 'chickpeas', 'calories': 269.0, 'carbs': 45.0, 'protein': 14.5, 'fat': 4.2, 'quantity': 1, 'unit': 'cup'}, {'name': 'tuna', 'calories': 92.1, 'carbs': 0.0, 'protein': 20.7, 'fat': 0.4, 'quantity': 0.5, 'unit': 'tuna steak'}, {'name': 'feta cheese', 'calories': 118.8, 'carbs': 1.8, 'protein': 6.4, 'fat': 9.6, 'quantity': 0.3, 'unit': 'cup, crumbled'}, {'name': 'sun dried tomatoes', 'calories': 69.7, 'carbs': 15.1, 'protein': 3.8, 'fat': 0.8, 'quantity': 0.5, 'unit': 'cup'}, {'name': 'olive oil', 'calories': 119.3, 'carbs': 0.0, 'protein': 0.0, 'fat': 13.5, 'quantity': 1, 'unit': 'tbsp'}]""","""[\""chickpeas\"", \""tuna\"", \""feta cheese\"", \""sun dried tomatoes\"", \""olive oil\""]""",5,668.9,61.9,45.4,28.5
fsb_00469,fsb_00469.jpg,Chickpea and Vegetable Salad,"""[{'name': 'chickpeas', 'calories': 134.5, 'carbs': 22.5, 'protein': 7.3, 'fat': 2.1, 'quantity': 0.5, 'unit': 'cup'}, {'name': 'zucchini', 'calories': 5.9, 'carbs': 1.0, 'protein': 0.4, 'fat': 0.1, 'quantity': 0.3, 'unit': 'small'}, {'name': 'cabbage', 'calories': 5.2, 'carbs': 1.2, 'protein': 0.3, 'fat': 0.0, 'quantity': 0.15, 'unit': 'cup, shredded'}, {'name': 'olive oil', 'calories': 39.8, 'carbs': 0.0, 'protein': 0.0, 'fat': 4.5, 'quantity': 1, 'unit': 'tsp'}]""","""[\""chickpeas\"", \""zucchini\"", \""cabbage\"", \""olive oil\""]""",4,185.4,24.7,8.0,6.7
fsb_00470,fsb_00470.jpg,Chickpea Salad,"""[{'name': 'chickpeas', 'calories': 269.0, 'carbs': 45.0, 'protein': 14.5, 'fat': 4.2, 'quantity': 1, 'unit': 'cup'}, {'name': 'corn', 'calories': 71.5, 'carbs': 15.6, 'protein': 2.5, 'fat': 1.1, 'quantity': 0.5, 'unit': 'cup cut'}, {'name': 'tomatoes', 'calories': 16.2, 'carbs': 3.5, 'protein': 0.8, 'fat': 0.2, 'quantity': 0.5, 'unit': 'cup, chopped or sliced'}, {'name': 'bell peppers', 'calories': 12.6, 'carbs': 3.0, 'protein': 0.4, 'fat': 0.1, 'quantity': 0.4, 'unit': 'pepper'}, {'name': 'avocado oil', 'calories': 123.8, 'carbs': 0.0, 'protein': 0.0, 'fat': 14.0, 'quantity': 1, 'unit': 'tbsp'}]""","""[\""chickpeas\"", \""corn\"", \""tomatoes\"", \""bell peppers\"", \""avocado oil\""]""",5,493.1,67.1,18.2,19.6
fsb_00471,fsb_00471.jpg,Chickpea Curry with Naan,"""[{'name': 'chickpeas', 'calories': 107.6, 'carbs': 18.0, 'protein': 5.8, 'fat': 1.7, 'quantity': 0.4, 'unit': 'cup'}, {'name': 'tomato sauce', 'calories': 20.6, 'carbs': 4.6, 'protein': 1.0, 'fat': 0.3, 'quantity': 0.35, 'unit': 'cup'}, {'name': 'peas', 'calories': 26.9, 'carbs': 5.0, 'protein': 1.7, 'fat': 0.1, 'quantity': 0.2, 'unit': 'cup'}, {'name': 'onion', 'calories': 18.5, 'carbs': 4.3, 'protein': 0.6, 'fat': 0.1, 'quantity': 0.2, 'unit': 'cup'}, {'name': 'oil', 'calories': 123.8, 'carbs': 0.0, 'protein': 0.0, 'fat': 14.0, 'quantity': 1, 'unit': 'tbsp'}, {'name': 'naan', 'calories': 261.9, 'carbs': 45.4, 'protein': 8.7, 'fat': 5.1, 'quantity': 1, 'unit': 'piece'}]""","""[\""chickpeas\"", \""tomato sauce\"", \""peas\"", \""onion\"", \""oil\"", \""naan\""]""",6,559.3,77.3,17.8,21.3
fsb_00472,fsb_00472.jpg,Chickpea Curry,"""[{'name': 'chickpeas', 'calories': 269.0, 'carbs': 45.0, 'protein': 14.5, 'fat': 4.2, 'quantity': 1, 'unit': 'cup'}, {'name': 'coconut milk', 'calories': 222.6, 'carbs': 3.2, 'protein': 2.3, 'fat': 24.1, 'quantity': 0.5, 'unit': 'cup'}, {'name': 'onion', 'calories': 18.5, 'carbs': 4.3, 'protein': 0.6, 'fat': 0.1, 'quantity': 0.2, 'unit': 'cup'}, {'name': 'curry paste', 'calories': 54.1, 'carbs': 12.1, 'protein': 1.8, 'fat': 0.4, 'quantity': 3, 'unit': 'tbsp'}, {'name': 'olive oil', 'calories': 119.3, 'carbs': 0.0, 'protein': 0.0, 'fat': 13.5, 'quantity': 1, 'unit': 'tablespoon'}]""","""[\""chickpeas\"", \""coconut milk\"", \""onion\"", \""curry paste\"", \""olive oil\""]""",5,683.5,64.6,19.2,42.3
fsb_00473,fsb_00473.jpg,Chickpea Salad,"""[{'name': 'chickpeas', 'calories': 269.0, 'carbs': 45.0, 'protein': 14.5, 'fat': 4.2, 'quantity': 1, 'unit': 'cup'}, {'name': 'cucumber', 'calories': 7.8, 'carbs': 1.9, 'protein': 0.3, 'fat': 0.1, 'quantity': 0.5, 'unit': 'cup slices'}, {'name': 'red bell pepper', 'calories': 10.4, 'carbs': 2.5, 'protein': 0.3, 'fat': 0.1, 'quantity': 0.2, 'unit': 'cup'}, {'name': 'red onion', 'calories': 18.5, 'carbs': 4.3, 'protein': 0.6, 'fat': 0.1, 'quantity': 0.2, 'unit': 'cup'}, {'name': 'feta cheese', 'calories': 118.8, 'carbs': 1.8, 'protein': 6.4, 'fat': 9.6, 'quantity': 0.3, 'unit': 'cup, crumbled'}, {'name': 'olive oil', 'calories': 119.3, 'carbs': 0.0, 'protein': 0.0, 'fat': 13.5, 'quantity': 1, 'unit': 'tablespoon'}]""","""[\""chickpeas\"", \""cucumber\"", \""red bell pepper\"", \""red onion\"", \""feta cheese\"", \""olive oil\""]""",6,543.8,55.5,22.1,27.6
fsb_00474,fsb_00474.jpg,Chickpea Stir-Fry,"""[{'name': 'chickpeas', 'calories': 269.0, 'carbs': 45.0, 'protein': 14.5, 'fat': 4.2, 'quantity': 1, 'unit': 'cup'}, {'name': 'onion', 'calories': 18.5, 'carbs': 4.3, 'protein': 0.6, 'fat': 0.1, 'quantity': 0.2, 'unit': 'cup'}, {'name': 'green pepper', 'calories': 6.4, 'carbs': 1.5, 'protein': 0.2, 'fat': 0.0, 'quantity': 0.2, 'unit': 'pepper'}, {'name': 'olive oil', 'calories': 119.3, 'carbs': 0.0, 'protein': 0.0, 'fat': 13.5, 'quantity': 1, 'unit': 'tablespoon'}]""","""[\""chickpeas\"", \""onion\"", \""green pepper\"", \""olive oil\""]""",4,413.2,50.8,15.3,17.8
fsb_00475,fsb_00475.jpg,Chili Cheese Dog,"""[{'name': 'hot dog bun', 'calories': 122.3, 'carbs': 22.1, 'protein': 4.3, 'fat': 1.7, 'quantity': 1, 'unit': 'roll 1 serving'}, {'name': 'chili', 'calories': 141.6, 'carbs': 7.3, 'protein': 9.0, 'fat': 8.5, 'quantity': 0.5, 'unit': 'cup'}, {'name': 'cheese', 'calories': 68.7, 'carbs': 0.5, 'protein': 3.9, 'fat': 5.7, 'quantity': 1, 'unit': 'cubic inch'}, {'name': 'hot dog', 'calories': 154.6, 'carbs': 1.3, 'protein': 5.6, 'fat': 14.1, 'quantity': 1, 'unit': 'frankfurter'}]""","""[\""hot dog bun\"", \""chili\"", \""cheese\"", \""hot dog\""]""",4,487.2,31.2,22.8,30.0
fsb_00476,fsb_00476.jpg,Chili Con Carne with Rice,"""[{'name': 'ground beef', 'calories': 202.6, 'carbs': 0.0, 'protein': 20.1, 'fat': 12.9, 'quantity': 0.5, 'unit': 'portion ( yield from 1/2 lb raw meat )'}, {'name': 'kidney beans', 'calories': 112.4, 'carbs': 20.2, 'protein': 7.7, 'fat': 0.4, 'quantity': 0.5, 'unit': 'cup'}, {'name': 'tomato sauce', 'calories': 20.6, 'carbs': 4.6, 'protein': 1.0, 'fat': 0.3, 'quantity': 0.35, 'unit': 'cup'}, {'name': 'white rice', 'calories': 102.7, 'carbs': 22.3, 'protein': 2.1, 'fat': 0.2, 'quantity': 0.5, 'unit': 'cup'}, {'name': 'olive oil', 'calories': 119.3, 'carbs': 0.0, 'protein': 0.0, 'fat': 13.5, 'quantity': 1, 'unit': 'tablespoon'}, {'name': 'onion', 'calories': 18.5, 'carbs': 4.3, 'protein': 0.6, 'fat': 0.1, 'quantity': 0.2, 'unit': 'cup'}, {'name': 'garlic', 'calories': 4.0, 'carbs': 0.9, 'protein': 0.2, 'fat': 0.0, 'quantity': 0.9, 'unit': 'clove'}]""","""[\""ground beef\"", \""kidney beans\"", \""tomato sauce\"", \""white rice\"", \""olive oil\"", \""onion\"", \""garlic\""]""",7,580.1,52.3,31.7,27.4
fsb_00477,fsb_00477.jpg,Chili Con Carne,"""[{'name': 'ground beef', 'calories': 202.6, 'carbs': 0.0, 'protein': 20.1, 'fat': 12.9, 'quantity': 0.5, 'unit': 'portion ( yield from 1/2 lb raw meat )'}, {'name': 'kidney beans', 'calories': 112.4, 'carbs': 20.2, 'protein': 7.7, 'fat': 0.4, 'quantity': 0.5, 'unit': 'cup'}, {'name': 'tomato sauce', 'calories': 29.4, 'carbs': 6.5, 'protein': 1.5, 'fat': 0.4, 'quantity': 0.5, 'unit': 'cup'}, {'name': 'bell peppers', 'calories': 11.2, 'carbs': 2.7, 'protein': 0.4, 'fat': 0.1, 'quantity': 0.3, 'unit': 'cup, strips'}, {'name': 'onions', 'calories': 9.2, 'carbs': 2.1, 'protein': 0.3, 'fat': 0.0, 'quantity': 0.1, 'unit': 'cup'}, {'name': 'olive oil', 'calories': 119.3, 'carbs': 0.0, 'protein': 0.0, 'fat': 13.5, 'quantity': 1, 'unit': 'tbsp'}]""","""[\""ground beef\"", \""kidney beans\"", \""tomato sauce\"", \""bell peppers\"", \""onions\"", \""olive oil\""]""",6,484.1,31.5,30.0,27.3
fsb_00478,fsb_00478.jpg,Chili Con Carne,"""[{'name': 'ground beef', 'calories': 202.6, 'carbs': 0.0, 'protein': 20.1, 'fat': 12.9, 'quantity': 0.5, 'unit': 'portion ( yield from 1/2 lb raw meat )'}, {'name': 'kidney beans', 'calories': 112.4, 'carbs': 20.2, 'protein': 7.7, 'fat': 0.4, 'quantity': 0.5, 'unit': 'cup'}, {'name': 'tomato sauce', 'calories': 29.4, 'carbs': 6.5, 'protein': 1.5, 'fat': 0.4, 'quantity': 0.5, 'unit': 'cup'}, {'name': 'onion', 'calories': 18.5, 'carbs': 4.3, 'protein': 0.6, 'fat': 0.1, 'quantity': 0.2, 'unit': 'cup'}, {'name': 'chili powder', 'calories': 9.0, 'carbs': 1.6, 'protein': 0.4, 'fat': 0.5, 'quantity': 0.4, 'unit': 'tbsp'}]""","""[\""ground beef\"", \""kidney beans\"", \""tomato sauce\"", \""onion\"", \""chili powder\""]""",5,371.9,32.6,30.3,14.3
fsb_00479,fsb_00479.jpg,Chili Soup,"""[{'name': 'ground beef', 'calories': 162.1, 'carbs': 0.0, 'protein': 16.1, 'fat': 10.3, 'quantity': 0.4, 'unit': 'portion ( yield from 1/2 lb raw meat )'}, {'name': 'kidney beans', 'calories': 45.0, 'carbs': 8.1, 'protein': 3.1, 'fat': 0.2, 'quantity': 0.2, 'unit': 'cup'}, {'name': 'tomato sauce', 'calories': 29.4, 'carbs': 6.5, 'protein': 1.5, 'fat': 0.4, 'quantity': 0.5, 'unit': 'cup'}, {'name': 'bell peppers', 'calories': 11.2, 'carbs': 2.7, 'protein': 0.4, 'fat': 0.1, 'quantity': 0.3, 'unit': 'cup, strips'}, {'name': 'onions', 'calories': 9.2, 'carbs': 2.1, 'protein': 0.3, 'fat': 0.0, 'quantity': 0.1, 'unit': 'cup'}]""","""[\""ground beef\"", \""kidney beans\"", \""tomato sauce\"", \""bell peppers\"", \""onions\""]""",5,256.9,19.4,21.4,11.0
fsb_00480,fsb_00480.jpg,Black Bean And Corn Chili,"""[{'name': 'black beans', 'calories': 113.5, 'carbs': 20.4, 'protein': 7.6, 'fat': 0.5, 'quantity': 0.5, 'unit': 'cup'}, {'name': 'corn', 'calories': 28.6, 'carbs': 6.3, 'protein': 1.0, 'fat': 0.4, 'quantity': 0.2, 'unit': 'cup cut'}, {'name': 'tomato sauce', 'calories': 29.4, 'carbs': 6.5, 'protein': 1.5, 'fat': 0.4, 'quantity': 0.5, 'unit': 'cup'}, {'name': 'onion', 'calories': 18.5, 'carbs': 4.3, 'protein': 0.6, 'fat': 0.1, 'quantity': 0.2, 'unit': 'cup'}]""","""[\""black beans\"", \""corn\"", \""tomato sauce\"", \""onion\""]""",4,190.0,37.5,10.7,1.4
